abbr,sentence_a,sentence_b,sentence_c
PEEP,OBJECTIVES: To investigate the effects of a recruitment maneuver and high positive end-expiratory pressure ( PEEP ) on oxygenation and hemodynamics in hypoxemic patients with pulmonary hypertension after pulmonary thromboendarterectomy for chronic pulmonary thromboembolism.,OBJECTIVES: To investigate the effects of a recruitment maneuver and high positive end-expiratory pressure ( PEEP ) on oxygenation and hemodynamics in hypoxemic patients with pulmonary hypertension after pulmonary thromboendarterectomy for chronic pulmonary thromboembolism.,OBJECTIVES: To investigate the effects of a recruitment maneuver and high positive end-expiratory pressure ( PEEP ) on oxygenation and hemodynamics in hypoxemic patients with pulmonary hypertension after pulmonary thromboendarterectomy for chronic pulmonary thromboembolism.
PEEP,We sought to determine whether ventilation with a low level of positive end-expiratory pressure ( PEEP ) worsens preexisting permeability lung injury in dogs.,We sought to determine whether ventilation with a low level of positive end-expiratory pressure ( PEEP ) worsens preexisting permeability lung injury in dogs.,We sought to determine whether ventilation with a low level of positive end-expiratory pressure ( PEEP ) worsens preexisting permeability lung injury in dogs.
PEEP,The aim of this prospective study was to investigate the effect of prolonged intraperitoneal gas insufflation on arterial oxygenation and hemodynamics during mechanical ventilation with and without positive end-expiratory pressure ( PEEP ).,The aim of this prospective study was to investigate the effect of prolonged intraperitoneal gas insufflation on arterial oxygenation and hemodynamics during mechanical ventilation with and without positive end-expiratory pressure ( PEEP ).,The aim of this prospective study was to investigate the effect of prolonged intraperitoneal gas insufflation on arterial oxygenation and hemodynamics during mechanical ventilation with and without positive end-expiratory pressure ( PEEP ).
PEEP,"We investigated their age, gender, donor management periods, blood pressure, heart rate, P/F ratio, PCO2, HCO3, positive end-expiratory pressure ( PEEP ), respiratory rate, abnormal findings in the chest X-ray, blood chemistries, sputum culture, and intravenous administration of steroid.","We investigated their age, gender, donor management periods, blood pressure, heart rate, P/F ratio, PCO2, HCO3, positive end-expiratory pressure ( PEEP ), respiratory rate, abnormal findings in the chest X-ray, blood chemistries, sputum culture, and intravenous administration of steroid.","We investigated their age, gender, donor management periods, blood pressure, heart rate, P/F ratio, PCO2, HCO3, positive end-expiratory pressure ( PEEP ), respiratory rate, abnormal findings in the chest X-ray, blood chemistries, sputum culture, and intravenous administration of steroid."
PEEP,"After lung injury was induced by repeated saline lavage, positive end-expiratory pressure ( PEEP ) at a lower inflection point was applied for 3 hrs.","After lung injury was induced by repeated saline lavage, positive end-expiratory pressure ( PEEP ) at a lower inflection point was applied for 3 hrs.","After lung injury was induced by repeated saline lavage, positive end-expiratory pressure ( PEEP ) at a lower inflection point was applied for 3 hrs."
PEEP,Clinical and experimental research on the effects of positive end-expiratory pressure ( PEEP ) has produced a plethora of information during the last two decades.,Clinical and experimental research on the effects of positive end-expiratory pressure ( PEEP ) has produced a plethora of information during the last two decades.,Clinical and experimental research on the effects of positive end-expiratory pressure ( PEEP ) has produced a plethora of information during the last two decades.
PEEP,There is increasing laboratory evidence that ventilating ARDS models with relatively low tidal volumes and high levels of positive end-expiratory pressure ( PEEP ) is clinically beneficial.,There is increasing laboratory evidence that ventilating ARDS models with relatively low tidal volumes and high levels of positive end-expiratory pressure ( PEEP ) is clinically beneficial.,There is increasing laboratory evidence that ventilating ARDS models with relatively low tidal volumes and high levels of positive end-expiratory pressure ( PEEP ) is clinically beneficial.
PEEP,"OBJECTIVE: In acute lung injury, lung overinflation resulting from mechanical ventilation with positive end-expiratory pressure ( PEEP ) can be assessed using lung computed tomography.","OBJECTIVE: In acute lung injury, lung overinflation resulting from mechanical ventilation with positive end-expiratory pressure ( PEEP ) can be assessed using lung computed tomography.","OBJECTIVE: In acute lung injury, lung overinflation resulting from mechanical ventilation with positive end-expiratory pressure ( PEEP ) can be assessed using lung computed tomography."
PEEP,"Two hours after ventilation with definite positive end-expiratory pressure ( PEEP ), aminophylline with a specific dose was started.","Two hours after ventilation with definite positive end-expiratory pressure ( PEEP ), aminophylline with a specific dose was started.","Two hours after ventilation with definite positive end-expiratory pressure ( PEEP ), aminophylline with a specific dose was started."
PEEP,We asked whether the effect of positive end-expiratory pressure ( PEEP ) is different between the prone and supine position for lung tissue in the same zonal condition.,We asked whether the effect of positive end-expiratory pressure ( PEEP ) is different between the prone and supine position for lung tissue in the same zonal condition.,We asked whether the effect of positive end-expiratory pressure ( PEEP ) is different between the prone and supine position for lung tissue in the same zonal condition.
PEEP,"BACKGROUND: positive end-expiratory pressure ( PEEP ) can be effective in improving oxygenation, but it may worsen or induce intracranial hypertension.","BACKGROUND: positive end-expiratory pressure ( PEEP ) can be effective in improving oxygenation, but it may worsen or induce intracranial hypertension.","BACKGROUND: positive end-expiratory pressure ( PEEP ) can be effective in improving oxygenation, but it may worsen or induce intracranial hypertension."
PEEP,"Relative to initial MV on positive end-expiratory pressure ( PEEP ), MV at low volume increased lung quasi-static elastance (+267 and +281%), airway (+471 and +382%) and viscolelastic resistance (+480 and +294%), and decreased NOe (-42 and -25%) in closed and open chest rabbits, respectively.","Relative to initial MV on positive end-expiratory pressure ( PEEP ), MV at low volume increased lung quasi-static elastance (+267 and +281%), airway (+471 and +382%) and viscolelastic resistance (+480 and +294%), and decreased NOe (-42 and -25%) in closed and open chest rabbits, respectively.","Relative to initial MV on positive end-expiratory pressure ( PEEP ), MV at low volume increased lung quasi-static elastance (+267 and +281%), airway (+471 and +382%) and viscolelastic resistance (+480 and +294%), and decreased NOe (-42 and -25%) in closed and open chest rabbits, respectively."
PEG,The expression efficiency of our method using CA microbeads is 2-10 times higher than that of the polyethylene glycol ( PEG ) method.,The expression efficiency of our method using CA microbeads is 2-10 times higher than that of the polyethylene glycol ( PEG ) method.,The expression efficiency of our method using CA microbeads is 2-10 times higher than that of the polyethylene glycol ( PEG ) method.
PEG,"In the presence of polyethylene glycol ( PEG ), budding cells of Saccharomyces cerevisiae in the early log phase were transformed by exogenous plasmid DNA without additional specific chemical or physical treatments.","In the presence of polyethylene glycol ( PEG ), budding cells of Saccharomyces cerevisiae in the early log phase were transformed by exogenous plasmid DNA without additional specific chemical or physical treatments.","In the presence of polyethylene glycol ( PEG ), budding cells of Saccharomyces cerevisiae in the early log phase were transformed by exogenous plasmid DNA without additional specific chemical or physical treatments."
PEG,The effects of peptides and polyethylene glycol ( PEG ) on the immobilization of protease using glutaraldehyde-activated Lewatit R258-K resin were investigated.,The effects of peptides and polyethylene glycol ( PEG ) on the immobilization of protease using glutaraldehyde-activated Lewatit R258-K resin were investigated.,The effects of peptides and polyethylene glycol ( PEG ) on the immobilization of protease using glutaraldehyde-activated Lewatit R258-K resin were investigated.
PEG,"The protoplasts of two strains of Micromonospora which were sensitive to kanamycin (KM(s)) and utilized raffinose (Raf+), and one strain of Streptomyces griseus which was resistant to KM (KM(r)) and did not utilize raffinose (Raf-), were prepared, mixed in the presence of polyethylene glycol ( PEG ) and incubated on regeneration agar plates.","The protoplasts of two strains of Micromonospora which were sensitive to kanamycin (KM(s)) and utilized raffinose (Raf+), and one strain of Streptomyces griseus which was resistant to KM (KM(r)) and did not utilize raffinose (Raf-), were prepared, mixed in the presence of polyethylene glycol ( PEG ) and incubated on regeneration agar plates.","The protoplasts of two strains of Micromonospora which were sensitive to kanamycin (KM(s)) and utilized raffinose (Raf+), and one strain of Streptomyces griseus which was resistant to KM (KM(r)) and did not utilize raffinose (Raf-), were prepared, mixed in the presence of polyethylene glycol ( PEG ) and incubated on regeneration agar plates."
PEG,Bioactive polyurethaneurea modified with polyethylene glycol ( PEG ) and the endothelial cell-adhesive peptide YIGSR was synthesized and fabricated into microporous scaffolds.,Bioactive polyurethaneurea modified with polyethylene glycol ( PEG ) and the endothelial cell-adhesive peptide YIGSR was synthesized and fabricated into microporous scaffolds.,Bioactive polyurethaneurea modified with polyethylene glycol ( PEG ) and the endothelial cell-adhesive peptide YIGSR was synthesized and fabricated into microporous scaffolds.
PEG,Those randomized to G1 were instructed to drink 250 mL of polyethylene glycol ( PEG ) solution and then walk at least for 5 min at intervals of 10 min whereas those randomized to G2 were instructed to drink and then take rest in a waiting room until the entire 2.5-3 L volume was consumed.,Those randomized to G1 were instructed to drink 250 mL of polyethylene glycol ( PEG ) solution and then walk at least for 5 min at intervals of 10 min whereas those randomized to G2 were instructed to drink and then take rest in a waiting room until the entire 2.5-3 L volume was consumed.,Those randomized to G1 were instructed to drink 250 mL of polyethylene glycol ( PEG ) solution and then walk at least for 5 min at intervals of 10 min whereas those randomized to G2 were instructed to drink and then take rest in a waiting room until the entire 2.5-3 L volume was consumed.
PEG,Two bands of 32 kDa and 65 kDa were recognized on Western blot of the leaves treated by 10--40 percent polyethylene glycol ( PEG ).,Two bands of 32 kDa and 65 kDa were recognized on Western blot of the leaves treated by 10--40 percent polyethylene glycol ( PEG ).,Two bands of 32 kDa and 65 kDa were recognized on Western blot of the leaves treated by 10--40 percent polyethylene glycol ( PEG ).
PEG,The EGF was covalently tethered to PDMS substrates aminated by plasma polymerization of allylamine via a homobifunctional polyethylene glycol ( PEG ) spacer.,The EGF was covalently tethered to PDMS substrates aminated by plasma polymerization of allylamine via a homobifunctional polyethylene glycol ( PEG ) spacer.,The EGF was covalently tethered to PDMS substrates aminated by plasma polymerization of allylamine via a homobifunctional polyethylene glycol ( PEG ) spacer.
PEG,"Further, the dose of 30 microg given i.c.v. twice daily had no effect nor did the vehicle, polyethylene glycol ( PEG ), on the development of the hypertension.","Further, the dose of 30 microg given i.c.v. twice daily had no effect nor did the vehicle, polyethylene glycol ( PEG ), on the development of the hypertension.","Further, the dose of 30 microg given i.c.v. twice daily had no effect nor did the vehicle, polyethylene glycol ( PEG ), on the development of the hypertension."
PEG,Glycosylation of phenols with alpha-D-glucosaminyl chloride peracetate catalyzed by polyethylene glycol ( PEG ) was carried out in a solid-liquid phase transfer system at room temperature.,Glycosylation of phenols with alpha-D-glucosaminyl chloride peracetate catalyzed by polyethylene glycol ( PEG ) was carried out in a solid-liquid phase transfer system at room temperature.,Glycosylation of phenols with alpha-D-glucosaminyl chloride peracetate catalyzed by polyethylene glycol ( PEG ) was carried out in a solid-liquid phase transfer system at room temperature.
PEG,"One such compound has been conjugated to polyethylene glycol ( PEG ) to produce a drug, PEG visomant, which has been extensively investigated as a treatment for acromegaly.","One such compound has been conjugated to polyethylene glycol ( PEG ) to produce a drug, PEG visomant, which has been extensively investigated as a treatment for acromegaly.","One such compound has been conjugated to polyethylene glycol ( PEG ) to produce a drug, PEG visomant, which has been extensively investigated as a treatment for acromegaly."
PEG,"By applying an osmotic treatment with polyethylene glycol ( PEG ) before dehydration, it was possible to re-establish DT in seedlings with a radicle up to 2 mm long.","By applying an osmotic treatment with polyethylene glycol ( PEG ) before dehydration, it was possible to re-establish DT in seedlings with a radicle up to 2 mm long.","By applying an osmotic treatment with polyethylene glycol ( PEG ) before dehydration, it was possible to re-establish DT in seedlings with a radicle up to 2 mm long."
PET,We used Positron emission tomography ( PET ) with [18F]fluoromisonidazole ([18F]FMISO) to study tumor hypoxia in six dogs with spontaneous sarcomas.,We used Positron emission tomography ( PET ) with [18F]fluoromisonidazole ([18F]FMISO) to study tumor hypoxia in six dogs with spontaneous sarcomas.,We used Positron emission tomography ( PET ) with [18F]fluoromisonidazole ([18F]FMISO) to study tumor hypoxia in six dogs with spontaneous sarcomas.
PET,Positron emission tomography ( PET ) with [18F]-FDG is now firmly established as a clinical tool in oncology.,Positron emission tomography ( PET ) with [18F]-FDG is now firmly established as a clinical tool in oncology.,Positron emission tomography ( PET ) with [18F]-FDG is now firmly established as a clinical tool in oncology.
PET,"PURPOSE: In order to improve the objective localization of bilateral cortical abnormalities in Positron emission tomography ( PET ) image volumes, we developed a new three-dimensional image processing technique.","PURPOSE: In order to improve the objective localization of bilateral cortical abnormalities in Positron emission tomography ( PET ) image volumes, we developed a new three-dimensional image processing technique.","PURPOSE: In order to improve the objective localization of bilateral cortical abnormalities in Positron emission tomography ( PET ) image volumes, we developed a new three-dimensional image processing technique."
PET,"Positron emission tomography ( PET ) facilitates the evaluation of molecular aspects and metabolic alterations that are fundamental in detecting of malignancies, characterization of tumor stage and assessment of therapeutical response, and tumor recurrence.","Positron emission tomography ( PET ) facilitates the evaluation of molecular aspects and metabolic alterations that are fundamental in detecting of malignancies, characterization of tumor stage and assessment of therapeutical response, and tumor recurrence.","Positron emission tomography ( PET ) facilitates the evaluation of molecular aspects and metabolic alterations that are fundamental in detecting of malignancies, characterization of tumor stage and assessment of therapeutical response, and tumor recurrence."
PET,"METHODS: Using H2(15)O Positron emission tomography ( PET ), imaging was carried out in 20 healthy young adults (age 19 to 28 years; four epsilon4 carriers and 16 non-epsilon4 carriers) during a non-verbal memory task.","METHODS: Using H2(15)O Positron emission tomography ( PET ), imaging was carried out in 20 healthy young adults (age 19 to 28 years; four epsilon4 carriers and 16 non-epsilon4 carriers) during a non-verbal memory task.","METHODS: Using H2(15)O Positron emission tomography ( PET ), imaging was carried out in 20 healthy young adults (age 19 to 28 years; four epsilon4 carriers and 16 non-epsilon4 carriers) during a non-verbal memory task."
PET,STUDY OBJECTIVES: To determine whether acute changes in shielded lungs can be detected by Positron emission tomography ( PET ) after radiation therapy.,STUDY OBJECTIVES: To determine whether acute changes in shielded lungs can be detected by Positron emission tomography ( PET ) after radiation therapy.,STUDY OBJECTIVES: To determine whether acute changes in shielded lungs can be detected by Positron emission tomography ( PET ) after radiation therapy.
PET,Some cocaine-derived radioligands allow SERT imaging of the human brain using Positron emission tomography ( PET ) although they have a limited selectivity.,Some cocaine-derived radioligands allow SERT imaging of the human brain using Positron emission tomography ( PET ) although they have a limited selectivity.,Some cocaine-derived radioligands allow SERT imaging of the human brain using Positron emission tomography ( PET ) although they have a limited selectivity.
PET,"To allow the effects of stress and mental arithmetic to be investigated separately, the MIST has 3 test conditions (rest, control and experimental), which can be presented in either a block or an event-related design, for use with functional magnetic resonance imaging (fMRI) or Positron emission tomography ( PET ).","To allow the effects of stress and mental arithmetic to be investigated separately, the MIST has 3 test conditions (rest, control and experimental), which can be presented in either a block or an event-related design, for use with functional magnetic resonance imaging (fMRI) or Positron emission tomography ( PET ).","To allow the effects of stress and mental arithmetic to be investigated separately, the MIST has 3 test conditions (rest, control and experimental), which can be presented in either a block or an event-related design, for use with functional magnetic resonance imaging (fMRI) or Positron emission tomography ( PET )."
PET,"The target emotions, i.e., amusement and sadness, were induced using validated film clips, regional cerebral blood flow (rCBF) was measured using Positron emission tomography ( PET ), and the subjective intensity of the emotional experience during the PET scanning was measured using a category ratio (CR-10) scale.","The target emotions, i.e., amusement and sadness, were induced using validated film clips, regional cerebral blood flow (rCBF) was measured using Positron emission tomography ( PET ), and the subjective intensity of the emotional experience during the PET scanning was measured using a category ratio (CR-10) scale.","The target emotions, i.e., amusement and sadness, were induced using validated film clips, regional cerebral blood flow (rCBF) was measured using Positron emission tomography ( PET ), and the subjective intensity of the emotional experience during the PET scanning was measured using a category ratio (CR-10) scale."
PET,We acquired Positron emission tomography ( PET ) scans using the D2 ligand [11C]raclopride within the first 15 days of treatment to determine the percentage of D2 receptors occupied by the medication.,We acquired Positron emission tomography ( PET ) scans using the D2 ligand [11C]raclopride within the first 15 days of treatment to determine the percentage of D2 receptors occupied by the medication.,We acquired Positron emission tomography ( PET ) scans using the D2 ligand [11C]raclopride within the first 15 days of treatment to determine the percentage of D2 receptors occupied by the medication.
PFO,"Transesophegeal echocardiogram revealed a patent foramen ovale ( PFO ), and Doppler ultrasound revealed a thrombus in the low right jugular vein.","Transesophegeal echocardiogram revealed a patent foramen ovale ( PFO ), and Doppler ultrasound revealed a thrombus in the low right jugular vein.","Transesophegeal echocardiogram revealed a patent foramen ovale ( PFO ), and Doppler ultrasound revealed a thrombus in the low right jugular vein."
PFO,Percutaneous transcatheter closure has been proposed as an alternative to surgical closure or long-term anticoagulation in patients with presumed paradoxical embolism and patent foramen ovale ( PFO ).,Percutaneous transcatheter closure has been proposed as an alternative to surgical closure or long-term anticoagulation in patients with presumed paradoxical embolism and patent foramen ovale ( PFO ).,Percutaneous transcatheter closure has been proposed as an alternative to surgical closure or long-term anticoagulation in patients with presumed paradoxical embolism and patent foramen ovale ( PFO ).
PFO,OBJECTIVE: Purpose was to assess the stroke mechanism in patients with patent foramen ovale ( PFO ).,OBJECTIVE: Purpose was to assess the stroke mechanism in patients with patent foramen ovale ( PFO ).,OBJECTIVE: Purpose was to assess the stroke mechanism in patients with patent foramen ovale ( PFO ).
PFO,Cerebral infarction and patent foramen ovale ( PFO ) in the elderly: is PFO the culprit or not?,Cerebral infarction and patent foramen ovale ( PFO ) in the elderly: is PFO the culprit or not?,Cerebral infarction and patent foramen ovale ( PFO ) in the elderly: is PFO the culprit or not?
PFO,"Although a patent foramen ovale ( PFO ) is often found in younger patients with transient ischemic attacks or stroke, paradoxical embolization through PFO is rarely considered as a cause of acute limb ischemia.","Although a patent foramen ovale ( PFO ) is often found in younger patients with transient ischemic attacks or stroke, paradoxical embolization through PFO is rarely considered as a cause of acute limb ischemia.","Although a patent foramen ovale ( PFO ) is often found in younger patients with transient ischemic attacks or stroke, paradoxical embolization through PFO is rarely considered as a cause of acute limb ischemia."
PFO,Six patients had a patent foramen ovale ( PFO ) and 26 patients had a secundum atrial septal defect (ASD II).,Six patients had a patent foramen ovale ( PFO ) and 26 patients had a secundum atrial septal defect (ASD II).,Six patients had a patent foramen ovale ( PFO ) and 26 patients had a secundum atrial septal defect (ASD II).
PFO,Our goal was to review the effectiveness of the transseptal and tunnel techniques of patent foramen ovale ( PFO ) closure.,Our goal was to review the effectiveness of the transseptal and tunnel techniques of patent foramen ovale ( PFO ) closure.,Our goal was to review the effectiveness of the transseptal and tunnel techniques of patent foramen ovale ( PFO ) closure.
PFO,The pathogenetic role of patent foramen ovale ( PFO ) in embolic stroke and its prognostic and therapeutic implications have not yet been clearly defined.,The pathogenetic role of patent foramen ovale ( PFO ) in embolic stroke and its prognostic and therapeutic implications have not yet been clearly defined.,The pathogenetic role of patent foramen ovale ( PFO ) in embolic stroke and its prognostic and therapeutic implications have not yet been clearly defined.
PFO,OBJECTIVES: patent foramen ovale ( PFO ) is considered as an important risk factor for cerebrovascular diseases.,OBJECTIVES: patent foramen ovale ( PFO ) is considered as an important risk factor for cerebrovascular diseases.,OBJECTIVES: patent foramen ovale ( PFO ) is considered as an important risk factor for cerebrovascular diseases.
PFO,"Paradoxical embolism may occur in patients with acute pulmonary thromboembolism, when patent foramen ovale ( PFO ) coexists with pulmonary hypertension (right-left shunt).","Paradoxical embolism may occur in patients with acute pulmonary thromboembolism, when patent foramen ovale ( PFO ) coexists with pulmonary hypertension (right-left shunt).","Paradoxical embolism may occur in patients with acute pulmonary thromboembolism, when patent foramen ovale ( PFO ) coexists with pulmonary hypertension (right-left shunt)."
PFO,OBJECTIVE: It is thought that a patent foramen ovale ( PFO ) is the crucial mechanism in patients with suspected paradoxical embolism and cryptogenic stroke.,OBJECTIVE: It is thought that a patent foramen ovale ( PFO ) is the crucial mechanism in patients with suspected paradoxical embolism and cryptogenic stroke.,OBJECTIVE: It is thought that a patent foramen ovale ( PFO ) is the crucial mechanism in patients with suspected paradoxical embolism and cryptogenic stroke.
PFO,Using patent foramen ovale ( PFO ) for percutaneous balloon mitral valvuloplasty.,Using patent foramen ovale ( PFO ) for percutaneous balloon mitral valvuloplasty.,Using patent foramen ovale ( PFO ) for percutaneous balloon mitral valvuloplasty.
PICC,The peripherally inserted central catheter ( PICC ) is an effective intermediate and long-term central vascular access device.,The peripherally inserted central catheter ( PICC ) is an effective intermediate and long-term central vascular access device.,The peripherally inserted central catheter ( PICC ) is an effective intermediate and long-term central vascular access device.
PICC,The peripherally inserted central catheter ( PICC ) is still in its infancy in Taiwan.,The peripherally inserted central catheter ( PICC ) is still in its infancy in Taiwan.,The peripherally inserted central catheter ( PICC ) is still in its infancy in Taiwan.
PICC,A peripherally inserted central catheter ( PICC ) program was instituted there in 1990 when it was St.,A peripherally inserted central catheter ( PICC ) program was instituted there in 1990 when it was St.,A peripherally inserted central catheter ( PICC ) program was instituted there in 1990 when it was St.
PICC,BACKGROUND: The peripherally inserted central catheter ( PICC ) is commonly used in children for medication and fluid administration.,BACKGROUND: The peripherally inserted central catheter ( PICC ) is commonly used in children for medication and fluid administration.,BACKGROUND: The peripherally inserted central catheter ( PICC ) is commonly used in children for medication and fluid administration.
PICC,We describe a case of bilateral parenchymal consolidation with sudden respiratory distress in a preterm baby as a complication of peripherally inserted central catheter ( PICC ) dislocation.,We describe a case of bilateral parenchymal consolidation with sudden respiratory distress in a preterm baby as a complication of peripherally inserted central catheter ( PICC ) dislocation.,We describe a case of bilateral parenchymal consolidation with sudden respiratory distress in a preterm baby as a complication of peripherally inserted central catheter ( PICC ) dislocation.
PICC,"METHODS: A prospective observational study of our standard management which consists of 24 h infusions of ceftazidime infused through a peripherally inserted central catheter ( PICC ) line, plus oral sulphamethoxazole trimethoprim.","METHODS: A prospective observational study of our standard management which consists of 24 h infusions of ceftazidime infused through a peripherally inserted central catheter ( PICC ) line, plus oral sulphamethoxazole trimethoprim.","METHODS: A prospective observational study of our standard management which consists of 24 h infusions of ceftazidime infused through a peripherally inserted central catheter ( PICC ) line, plus oral sulphamethoxazole trimethoprim."
PICC,The use of a peripherally inserted central catheter ( PICC ) is now commonplace in clinical practice both for monitoring and intravenous administration of drugs or fluids.,The use of a peripherally inserted central catheter ( PICC ) is now commonplace in clinical practice both for monitoring and intravenous administration of drugs or fluids.,The use of a peripherally inserted central catheter ( PICC ) is now commonplace in clinical practice both for monitoring and intravenous administration of drugs or fluids.
PICC,A case of anterior interosseous nerve syndrome after peripherally inserted central catheter ( PICC ) line insertion.,A case of anterior interosseous nerve syndrome after peripherally inserted central catheter ( PICC ) line insertion.,A case of anterior interosseous nerve syndrome after peripherally inserted central catheter ( PICC ) line insertion.
PICC,"He had a peripherally inserted central catheter ( PICC ) line inserted into a brachial vein for the administration of intravenous antibiotics, and developed anterior interosseous nerve palsy as a complication of this procedure.","He had a peripherally inserted central catheter ( PICC ) line inserted into a brachial vein for the administration of intravenous antibiotics, and developed anterior interosseous nerve palsy as a complication of this procedure.","He had a peripherally inserted central catheter ( PICC ) line inserted into a brachial vein for the administration of intravenous antibiotics, and developed anterior interosseous nerve palsy as a complication of this procedure."
PICC,A neonate receiving hyperalimentation through a peripherally inserted central catheter ( PICC ) had acute abdominal distension and respiratory distress.,A neonate receiving hyperalimentation through a peripherally inserted central catheter ( PICC ) had acute abdominal distension and respiratory distress.,A neonate receiving hyperalimentation through a peripherally inserted central catheter ( PICC ) had acute abdominal distension and respiratory distress.
PICC,The purpose of this project was to assess if the presence of a mediastinal mass adversely influences peripherally inserted central catheter ( PICC ) positioning.,The purpose of this project was to assess if the presence of a mediastinal mass adversely influences peripherally inserted central catheter ( PICC ) positioning.,The purpose of this project was to assess if the presence of a mediastinal mass adversely influences peripherally inserted central catheter ( PICC ) positioning.
PICC,peripherally inserted central catheter ( PICC ) fracture and embolization in the pediatric population.,peripherally inserted central catheter ( PICC ) fracture and embolization in the pediatric population.,peripherally inserted central catheter ( PICC ) fracture and embolization in the pediatric population.
PICC,OBJECTIVE/HYPOTHESIS: peripherally inserted central catheter ( PICC ) lines have greatly facilitated the use of intravenous antibiotics in outpatient medical practice.,OBJECTIVE/HYPOTHESIS: peripherally inserted central catheter ( PICC ) lines have greatly facilitated the use of intravenous antibiotics in outpatient medical practice.,OBJECTIVE/HYPOTHESIS: peripherally inserted central catheter ( PICC ) lines have greatly facilitated the use of intravenous antibiotics in outpatient medical practice.
PICC,The nurses in the peripherally inserted central catheter ( PICC ) program at the University of Washington Medical Center perform ongoing data tracking to measure team and patient outcomes.,The nurses in the peripherally inserted central catheter ( PICC ) program at the University of Washington Medical Center perform ongoing data tracking to measure team and patient outcomes.,The nurses in the peripherally inserted central catheter ( PICC ) program at the University of Washington Medical Center perform ongoing data tracking to measure team and patient outcomes.
PICC,This same access site was used to place a peripherally inserted central catheter ( PICC ) in 17 of the 26 patients.,This same access site was used to place a peripherally inserted central catheter ( PICC ) in 17 of the 26 patients.,This same access site was used to place a peripherally inserted central catheter ( PICC ) in 17 of the 26 patients.
PICC,The peripherally inserted central catheter ( PICC ): a prospective study of its natural history after cubital fossa insertion.,The peripherally inserted central catheter ( PICC ): a prospective study of its natural history after cubital fossa insertion.,The peripherally inserted central catheter ( PICC ): a prospective study of its natural history after cubital fossa insertion.
PICC,"A prospective cohort study was undertaken to describe the natural history of the cubital fossa peripherally inserted central catheter ( PICC ), determine which factors influenced the hazard of complication and develop a standard methodology for evaluation of a PICC service.","A prospective cohort study was undertaken to describe the natural history of the cubital fossa peripherally inserted central catheter ( PICC ), determine which factors influenced the hazard of complication and develop a standard methodology for evaluation of a PICC service.","A prospective cohort study was undertaken to describe the natural history of the cubital fossa peripherally inserted central catheter ( PICC ), determine which factors influenced the hazard of complication and develop a standard methodology for evaluation of a PICC service."
PIC,"A subset of 70 markers (37 from EST databases and 33 from repeat enriched libraries) was characterized with respect to polymorphism information content ( PIC ), number of alleles, repeat number, locus duplication within the genome and ability to amplify in other salmonid species.","A subset of 70 markers (37 from EST databases and 33 from repeat enriched libraries) was characterized with respect to polymorphism information content ( PIC ), number of alleles, repeat number, locus duplication within the genome and ability to amplify in other salmonid species.","A subset of 70 markers (37 from EST databases and 33 from repeat enriched libraries) was characterized with respect to polymorphism information content ( PIC ), number of alleles, repeat number, locus duplication within the genome and ability to amplify in other salmonid species."
PIC,"Average polymorphism information content ( PIC ) value was 0.529, ranging from 0.03 to 0.877.","Average polymorphism information content ( PIC ) value was 0.529, ranging from 0.03 to 0.877.","Average polymorphism information content ( PIC ) value was 0.529, ranging from 0.03 to 0.877."
PIC,The polymorphism information content ( PIC ) of 28 loci ranged from 0.04 to 0.88 with an average of 0.42.,The polymorphism information content ( PIC ) of 28 loci ranged from 0.04 to 0.88 with an average of 0.42.,The polymorphism information content ( PIC ) of 28 loci ranged from 0.04 to 0.88 with an average of 0.42.
PIC,DArT markers displayed fairly high polymorphism information content ( PIC ) values and revealed genetic relationships among the samples consistent with the information available on these samples.,DArT markers displayed fairly high polymorphism information content ( PIC ) values and revealed genetic relationships among the samples consistent with the information available on these samples.,DArT markers displayed fairly high polymorphism information content ( PIC ) values and revealed genetic relationships among the samples consistent with the information available on these samples.
PIC,"polymorphism information content ( PIC ) calculated for each marker exceeded 0.5, except for the ETH3 locus in Hereford cattle ( PIC =0.475), and heterozygosity (H) ranged from 54.1% to as much as 85.2%.","polymorphism information content ( PIC ) calculated for each marker exceeded 0.5, except for the ETH3 locus in Hereford cattle ( PIC =0.475), and heterozygosity (H) ranged from 54.1% to as much as 85.2%.","polymorphism information content ( PIC ) calculated for each marker exceeded 0.5, except for the ETH3 locus in Hereford cattle ( PIC =0.475), and heterozygosity (H) ranged from 54.1% to as much as 85.2%."
PIC,"Among these microsatellite loci, the largest polymorphism information content ( PIC ) value was 0.914 (GWM484), while the lowest PIC value was 0 (GWM24).","Among these microsatellite loci, the largest polymorphism information content ( PIC ) value was 0.914 (GWM484), while the lowest PIC value was 0 (GWM24).","Among these microsatellite loci, the largest polymorphism information content ( PIC ) value was 0.914 (GWM484), while the lowest PIC value was 0 (GWM24)."
PIC,The within-species polymorphism information content ( PIC ) distribution showed two modes for both species.,The within-species polymorphism information content ( PIC ) distribution showed two modes for both species.,The within-species polymorphism information content ( PIC ) distribution showed two modes for both species.
